title,artist,album,duration_seconds,audio_url,jamendo_track_id,jamendo_album_id
the plan - stoneface priest,stonefacepriest,the plan original version wav.,240,https://prod-1.storage.jamendo.com/?trackid=1885367&format=mp32&from=ujt%2B8%2BTLRvZZq%2BT3pF6lHA%3D%3D%7C3I2nq3JVgDkaZBgdNt0nEg%3D%3D,1885367,454820
Un Ratito Nama (Prod: Duran The Coach),Lessky,Un Ratito Nama (Prod: Duran The Coach),180,https://prod-1.storage.jamendo.com/?trackid=1879649&format=mp32&from=IDPPBWZmQyPLiErRzgcWLQ%3D%3D%7CQAMt5nLqcQqbMrwy1O4%2Bjw%3D%3D,1879649,452244
Casa Noir,Quantum Jazz,Hand In Space,296,https://prod-1.storage.jamendo.com/?trackid=355486&format=mp32&from=NduhnYP5HeXOcbVNNq1oPA%3D%3D%7CJJQAL9HaUfqSZg650hzDxQ%3D%3D,355486,46377
The River,Stingray SZN,Summer All the Time,289,https://prod-1.storage.jamendo.com/?trackid=1933339&format=mp32&from=NcmQL43rhXRjp9Gyj6DpRQ%3D%3D%7CEfxhIQ2XDL%2Bq%2FGZLkjBcug%3D%3D,1933339,477560
Modern Garage Rock,Seastock,Energetic Rock,131,https://prod-1.storage.jamendo.com/?trackid=1189942&format=mp32&from=P37M0ZLGEKokzpTVLSJvyA%3D%3D%7Cjnj%2FrP02WZdhF352XV%2BlHA%3D%3D,1189942,143224
Out of It,Brad Sucks,Out of It,219,https://prod-1.storage.jamendo.com/?trackid=210915&format=mp32&from=JnC%2F4emyoi6fMNdYU2jUkg%3D%3D%7C93Fzy2kbaIGOkv85mivDAQ%3D%3D,210915,31187
Sofa,Dazie Mae,Velvet Dress & Stockings,248,https://prod-1.storage.jamendo.com/?trackid=457120&format=mp32&from=zqZiCQRUb5793%2F4sfis4Rw%3D%3D%7Cifkk02B6%2F0nAJJQCjmgb%2Fg%3D%3D,457120,54604
Get Back In Line,Julandrew,Sings Your Favorite Songs II,316,https://prod-1.storage.jamendo.com/?trackid=356987&format=mp32&from=UtYzap5%2FtggKYmS5XqR3Kw%3D%3D%7C0y8CKszHz2owNQAfE5ISAQ%3D%3D,356987,46486
Meine Matrix,Peter Pumberger,Meine Matrix,170,https://prod-1.storage.jamendo.com/?trackid=1092251&format=mp32&from=8kfElQUzpDvClJs2asLEWw%3D%3D%7Co7qUIObuOJIZVTZNUPG90w%3D%3D,1092251,130185
Shine,Circa Vitae,CIRCA VITAE ep,170,https://prod-1.storage.jamendo.com/?trackid=248375&format=mp32&from=Rrt%2FNewjlim2dpb2388TrA%3D%3D%7CmIbppWbji3KY4v61EEDSNw%3D%3D,248375,35849
Constellation,Reno Project,1.0,345,https://prod-1.storage.jamendo.com/?trackid=161538&format=mp32&from=ImHwKvei8EgJ53ddMZtQOA%3D%3D%7Cql9%2Fy62aPuW%2BhoakAWy1jQ%3D%3D,161538,23661
The Journey,atw,The Journey,348,https://prod-1.storage.jamendo.com/?trackid=1135054&format=mp32&from=f5o0uRGWN35frZYLCkpEJg%3D%3D%7C9h%2FYEvpGHGVX9m2r1bgoGA%3D%3D,1135054,136238
Chocolate,Alfonso Lugo,Chocolate,189,https://prod-1.storage.jamendo.com/?trackid=1823379&format=mp32&from=g%2BueP17XMT4QoLAlACyfhQ%3D%3D%7CI5pHS%2BTevHXYJkUFPtH0Bw%3D%3D,1823379,253357
Epic Cinematic,soundbay,Epic Cinematic,141,https://prod-1.storage.jamendo.com/?trackid=1738418&format=mp32&from=airBlyuWLgdkYIfJh6TGvg%3D%3D%7CQVRF%2BPeRRVlb1PAvOx0lJw%3D%3D,1738418,367412
Cheerful Lighthearted Pop-Rock,Akashic Records,Cheerful Lighthearted Pop-Rock,145,https://prod-1.storage.jamendo.com/?trackid=933733&format=mp32&from=RQ0WEg7HJNe0BWec6mLB2A%3D%3D%7CbzwckJgSOkobg91QPoePZQ%3D%3D,933733,109570
Anything But Everything,Color Out,Color Out EP,236,https://prod-1.storage.jamendo.com/?trackid=1254630&format=mp32&from=3bwXDDqjjsmEl5Kt5820Iw%3D%3D%7C7b2gnvznp2uyveyD7PqREg%3D%3D,1254630,150083
Earthbound,Jill Zimmerman,Earthbound,218,https://prod-1.storage.jamendo.com/?trackid=1051196&format=mp32&from=jYDGaZKfSm714Us3iCcoaQ%3D%3D%7CLPan09T2YzHgcX7d1SR2Pw%3D%3D,1051196,123814
Ignite,The Spin Wires,The Spin Wires EP,141,https://prod-1.storage.jamendo.com/?trackid=1466890&format=mp32&from=67wQOhXML%2FxGhq5MlZxHaQ%3D%3D%7C3JuEmEtc1uS55dRcP16zRg%3D%3D,1466890,170073
Talons aiguilles,Law',Sans gêne ni oxygène,179,https://prod-1.storage.jamendo.com/?trackid=964538&format=mp32&from=BrDo7lg4spHJRILXT4j6uA%3D%3D%7CBQa1CQKtOIYSjT9zSwV0kQ%3D%3D,964538,113423
Baila,Alfonso Lugo,Baila,210,https://prod-1.storage.jamendo.com/?trackid=1890762&format=mp32&from=o1H587g0FkydEkYOIOXlpQ%3D%3D%7CbfmaJRpZR3L5eGkou5k%2BUQ%3D%3D,1890762,459273
Dile Cuanto la Quiero,Igmar,Dile Cuanto la Quiero,174,https://prod-1.storage.jamendo.com/?trackid=1892110&format=mp32&from=gnwBUzFouTcScUrjXHCOow%3D%3D%7CHso7D6pxQkLTyulshObbLA%3D%3D,1892110,458286
On Repeat,Seth Power,On Repeat,194,https://prod-1.storage.jamendo.com/?trackid=1925220&format=mp32&from=nRhzIq7HAEcu%2FKaTe9FCTQ%3D%3D%7CbbF7F954bUuvEfsTzvMAqw%3D%3D,1925220,474324
Wake Up,Square a Saw,Wake Up,162,https://prod-1.storage.jamendo.com/?trackid=1672835&format=mp32&from=RnD5x2%2BTkU9uzDISdFqaVQ%3D%3D%7C0a5u4iZmqT0MMslxqW1y4w%3D%3D,1672835,317441
Lung Bubbles,Professor Kliq,Community Service II,319,https://prod-1.storage.jamendo.com/?trackid=443370&format=mp32&from=HGOgjECeWMCddj2HSeQT6w%3D%3D%7CWtcs2bgPbxajcpPK6hnSNA%3D%3D,443370,53465
The Statement,Wordsmith,The Statement,171,https://prod-1.storage.jamendo.com/?trackid=1468287&format=mp32&from=GGvfuidHmnZsDEaAzmIOzg%3D%3D%7CwmTsQeP2F8RiyQCsYqrgEw%3D%3D,1468287,299554
04 - Through The Night,Paolo Pavan,INSIDE,338,https://prod-1.storage.jamendo.com/?trackid=114780&format=mp32&from=XuECZExMipTqZqHn6cMMvQ%3D%3D%7CVoFFZQ9eVDLeJqrqgOqW7w%3D%3D,114780,15112
Nostalgia,Sam Garbett,Nostalgia,255,https://prod-1.storage.jamendo.com/?trackid=1430842&format=mp32&from=%2BRBk1w28w7ygvWcJd57Fqw%3D%3D%7CGGXybRIhOri8A1kT4WUnpA%3D%3D,1430842,265022
Summer Love,Housewell,Summer Love (Single),228,https://prod-1.storage.jamendo.com/?trackid=523108&format=mp32&from=tROZ%2ByjrqXRkn40ZpJUY6g%3D%3D%7CX7ktUvcp59tcKgqOJ7pOMg%3D%3D,523108,61131
Our Universe,Professor Kliq,Community Service II,123,https://prod-1.storage.jamendo.com/?trackid=443376&format=mp32&from=9CUnZdatca28NR78tXugMA%3D%3D%7Cjiz9mimMIpFo7iMfwqYABg%3D%3D,443376,53465
Meant To Be This Way,Square a Saw,Meant To Be This Way,154,https://prod-1.storage.jamendo.com/?trackid=1857587&format=mp32&from=0YLpAU9PfX80FaGEpt7N%2BQ%3D%3D%7CFrtk7iRG8mF6XQQK1MZJXg%3D%3D,1857587,350555
Dewey Square,Hugo 'Droopy' Contini,Surpriscording,281,https://prod-1.storage.jamendo.com/?trackid=159010&format=mp32&from=onHOnBdfBVxj%2FVx62ldAQg%3D%3D%7CAx79GoMhOHdZ%2FmSLbpkZXQ%3D%3D,159010,22837
London Again,The League,The Soundtrack Of Your Summer,212,https://prod-1.storage.jamendo.com/?trackid=319980&format=mp32&from=JLOSYSHu%2FTAQrsJsl%2FPLcw%3D%3D%7CcI97O%2BnCYcDmHRWZwm8Hjg%3D%3D,319980,43184
The Summer Rain,Satya,Memoirs of a World Traveller,246,https://prod-1.storage.jamendo.com/?trackid=725212&format=mp32&from=gcHyuUtsK%2Br8%2FJYcZMIzKQ%3D%3D%7CKyXoxyamPYFG3rj35iAEVw%3D%3D,725212,84719
Like The Sun,Explosive Ear Candy,Like The Sun,192,https://prod-1.storage.jamendo.com/?trackid=1396495&format=mp32&from=i3n1k7CNWBzf76PjI4vmxw%3D%3D%7ClbRyRj1cUa%2BcaMxY%2FnDiPA%3D%3D,1396495,299180
Dinner for One,Amity in Fame,Dinner for One,219,https://prod-1.storage.jamendo.com/?trackid=188739&format=mp32&from=r5ZgR6AUnCJDn%2BQGsQ%2BLqg%3D%3D%7CZee613z0E5GXP3XCJZDwvw%3D%3D,188739,28245
Urban,Reno Project,1.0,216,https://prod-1.storage.jamendo.com/?trackid=161546&format=mp32&from=Ih%2FJ2eY7Q4435ErPOJDTGg%3D%3D%7CuLv%2FQI9SscPCd%2FWA0gLQnQ%3D%3D,161546,23661
Prometheus (Inspirational Electronic),ANtarcticbreeze,Prometheus (Inspirational Electronic),235,https://prod-1.storage.jamendo.com/?trackid=1229086&format=mp32&from=lvQkqHpdzchIczuxU4Y8sA%3D%3D%7Cnqt5TupNokZJlgjIXM2%2BBQ%3D%3D,1229086,376188
I Do,Rob Costlow,Sophomore Jinx,207,https://prod-1.storage.jamendo.com/?trackid=5793&format=mp32&from=cSILoO7Yr1bHoC0ai8dtaw%3D%3D%7CwnEdWZrNDOxukIA%2FQ5ourg%3D%3D,5793,889
Sun Tour,Mike Link/Harvey Taylor,Beat Elementals,267,https://prod-1.storage.jamendo.com/?trackid=165081&format=mp32&from=Fd2X%2FYCNhBcwx7KYYxZ2YQ%3D%3D%7CC9akr04LDWr14n1Ik%2BMLZQ%3D%3D,165081,24185
To Be a Master P.,Boom Boom Beckett,Boom Boom Baby,307,https://prod-1.storage.jamendo.com/?trackid=1247308&format=mp32&from=h0A8ZnqukG5tFbqSdu04Fg%3D%3D%7CdtFlR0N9eZ2GLA2oHfucjQ%3D%3D,1247308,149433
La face cachée de la lune,Greg Baumont,Wood,259,https://prod-1.storage.jamendo.com/?trackid=2171&format=mp32&from=6GEzpKqz9gjhJnItAK1zgw%3D%3D%7CjysaqBZKBpmw9yuDUNB7dQ%3D%3D,2171,347
Third Eye,Kellee Maize,Aligned Archetype (2010),278,https://prod-1.storage.jamendo.com/?trackid=520993&format=mp32&from=rx5tQfIDMd6ovfPT3NT%2B2A%3D%3D%7CjjNEF%2FEhCxQr4oTE8yOp8Q%3D%3D,520993,60891
Between The Cradle And The Grave,Heifervescent,Evolution Gains Again,192,https://prod-1.storage.jamendo.com/?trackid=1207987&format=mp32&from=sKRmwG%2Bp%2FBo4cmo1lUJg3Q%3D%3D%7CAVeBnQcNUsE2HwPUJ0NYQw%3D%3D,1207987,145084
Kind of light,Dofhei Project,Samsara Sex Flow,268,https://prod-1.storage.jamendo.com/?trackid=1414831&format=mp32&from=gaaNW23cOG09UWy4%2F3TPRA%3D%3D%7CatIw%2BUEJPaLAZooQHMVSpQ%3D%3D,1414831,165187
BASXHKZIR - I Need You Love,BASXHKZIR,BASXHKZIR - I Need You Love,129,https://prod-1.storage.jamendo.com/?trackid=2028500&format=mp32&from=Ilo64V0CTfL%2BC7v9chZr5A%3D%3D%7CaIaftgGdzrWH8ln8MFuiMA%3D%3D,2028500,519983
26 Spyhnx ( House Mix ),Hasenchat,Techno Trax - Episode 3,394,https://prod-1.storage.jamendo.com/?trackid=1212705&format=mp32&from=4MLUo0raxe9rRyu13uOZug%3D%3D%7C1yJRbdiOcjyDFoOpqeQp5w%3D%3D,1212705,145605
Ordinary World,JT Bruce,The Dreamer's Paradox,347,https://prod-1.storage.jamendo.com/?trackid=24035&format=mp32&from=4mAlFGMBoFJNb64jPw9kKw%3D%3D%7CLZmD1qoUlcszBSst6r5L5Q%3D%3D,24035,3317
Riega's Bad Habit,Professor Kliq,Community Service II,170,https://prod-1.storage.jamendo.com/?trackid=443383&format=mp32&from=DKVZ3J2zYflqmSymovmdJw%3D%3D%7CpACUxiy1l0N%2Bzjjwf4MbIQ%3D%3D,443383,53465
Silence,Arom,Arom,281,https://prod-1.storage.jamendo.com/?trackid=1920679&format=mp32&from=ezJpLrNxQoOCuWYRekeD9w%3D%3D%7CX%2BwC2bU5SvtuFzYhzA%2FekQ%3D%3D,1920679,473057
Festa - feat. NEGRO (LA CRUDA),Butumbaba,Majikakonvinazion,289,https://prod-1.storage.jamendo.com/?trackid=73422&format=mp32&from=Yd67VYRdKP1H3biTXLxqEQ%3D%3D%7CeD6EXN4ZTZXIdcZ7sJS23g%3D%3D,73422,6500
Your Happy Face,Alumo,Feeling Positive,156,https://prod-1.storage.jamendo.com/?trackid=1282300&format=mp32&from=vbHDjhRsmsyNpBuVCOOenw%3D%3D%7CBklHgG0wKvByRQnPaTWoCw%3D%3D,1282300,152936
Undercover,Neon NiteClub,Blue Electric Eyes,221,https://prod-1.storage.jamendo.com/?trackid=1575141&format=mp32&from=1OurWyRiKhIwv9MdHwJcEw%3D%3D%7C8GK4jJsFQb7EWkUV8rUz0Q%3D%3D,1575141,179244
Plunge Into Hyperreality,JT Bruce,The Dreamer's Paradox,291,https://prod-1.storage.jamendo.com/?trackid=24036&format=mp32&from=VfyhuhMQlyqybKYqEj6erQ%3D%3D%7CWqFw%2F4m234hMDqg%2FS5jYkw%3D%3D,24036,3317
cloudZzz,Dutilleul,cloudZzz,191,https://prod-1.storage.jamendo.com/?trackid=1394300&format=mp32&from=hXyKiI3v0BAe%2FTYte6XlAA%3D%3D%7CDw8JvO6phzQNmAbVUlsgJw%3D%3D,1394300,371379
Meditation,Potta la motta,Meditation,153,https://prod-1.storage.jamendo.com/?trackid=1184808&format=mp32&from=1hiFw0Fx75N71INVyEpaVA%3D%3D%7C%2Fgw3ZsEI9vQqyUwzKhaK9w%3D%3D,1184808,208873
Children of Sound,Project Divinity,Dharma Armada,223,https://prod-1.storage.jamendo.com/?trackid=496523&format=mp32&from=CZf9H%2Ftrx0NZePrAg2sy4A%3D%3D%7CxdCGQWO7cWRLBQFmRgKm%2BA%3D%3D,496523,58158
Skyline,Samie Bower,Skyline,173,https://prod-1.storage.jamendo.com/?trackid=1719234&format=mp32&from=0DYcnmqPdh23DXEKoSRLig%3D%3D%7CNIZdCDEqfjXZjLB9BzvgWA%3D%3D,1719234,317622
Fool's Gold,The Devil Music Co.,Fool's Gold,230,https://prod-1.storage.jamendo.com/?trackid=1576712&format=mp32&from=wQ3e%2F%2BqSMRHuwWGbRHcZWw%3D%3D%7C1F6QkR9NL%2FFOJiAK428Zvg%3D%3D,1576712,266618
Alfonso Lugo (Feat. Jasmine Crowe),Alfonso Lugo,Alfonso Lugo (Feat. Jasmine Crowe),180,https://prod-1.storage.jamendo.com/?trackid=1717130&format=mp32&from=JPTfLdHUUtBJmM7s4Un0qQ%3D%3D%7C%2FZCCtj5WZyS1M8gs97kfsw%3D%3D,1717130,227017
Ability,Borrtex,Ability,152,https://prod-1.storage.jamendo.com/?trackid=1451113&format=mp32&from=pZ1pvQIpb5zPxKLzTpnEDQ%3D%3D%7C8LqYzjn%2FUKIBzhRAhv7TNw%3D%3D,1451113,168640
Why,Greg Baumont,Wood,242,https://prod-1.storage.jamendo.com/?trackid=2168&format=mp32&from=Y9uu0nEs6EjDTnbMVLDmYA%3D%3D%7CYSReUM0e%2B5IpJvZkXp6ClQ%3D%3D,2168,347
Runaway Mustang,The Devil Music Co.,Runaway Mustang,199,https://prod-1.storage.jamendo.com/?trackid=2006249&format=mp32&from=VBSXxGzPnqHlT%2BVTxl%2FIiQ%3D%3D%7CGWO6mUt6lf67Lt2xrXMDSg%3D%3D,2006249,511228
Always,THE DLX,Always,195,https://prod-1.storage.jamendo.com/?trackid=1624864&format=mp32&from=U1vNZwgfAThcKlj1%2BdVcOQ%3D%3D%7C1XzX71vQ8dwyvdZ0i8ybbg%3D%3D,1624864,279132
Nachtmusik III,Max Waves,Nachtmusik,281,https://prod-1.storage.jamendo.com/?trackid=111570&format=mp32&from=XFNAAP0d7sb9G3aDIxydwQ%3D%3D%7Cxw1BupXdKQJguL1j7%2FVNXQ%3D%3D,111570,14072
Down,Reno Project,1.0,304,https://prod-1.storage.jamendo.com/?trackid=161539&format=mp32&from=Wn2DWZTU%2FZ1aLpMdVo7qZQ%3D%3D%7C88MbH9OI2UBeVjF3kl3vQw%3D%3D,161539,23661
Looking for a way out,Paolo Pavan,Looking for a Way Out,349,https://prod-1.storage.jamendo.com/?trackid=395291&format=mp32&from=%2BL2473ATX4RDZpe5CetHjA%3D%3D%7Cr%2B%2BaDA472ZuY2y1d80qp6w%3D%3D,395291,49558
Prévia do Amanhã,Fluxo,"FLUXO - Prévia Do Amanhã - Instrumental Session [PTDM 010, 2008]",176,https://prod-1.storage.jamendo.com/?trackid=179675&format=mp32&from=pQtZd4qHeH%2B49xQDsnoRJA%3D%3D%7CDTdrHXkvm510njkaT7eg0Q%3D%3D,179675,26745
Go to Sleep in Silence,Traffic In My Head,CDN,257,https://prod-1.storage.jamendo.com/?trackid=33322&format=mp32&from=dPZJ19Eg9rZ9NcdAMRmR7Q%3D%3D%7CllcKWlUBN63%2BiYAa4jR%2Fbg%3D%3D,33322,4117
Le nettoyeur,Greg Baumont,Wood,228,https://prod-1.storage.jamendo.com/?trackid=2165&format=mp32&from=BBLjopJLXwTJR6uX4ScZIg%3D%3D%7CtS9mOcTwoIn%2FbBbBOyBzjg%3D%3D,2165,347
Be Cool,Big Infinite,Be Cool,175,https://prod-1.storage.jamendo.com/?trackid=1507068&format=mp32&from=WtBzbQ0KAZxiWBxL7%2F5uBA%3D%3D%7Cm%2BHL9sYOVK0zto%2Fu1WRsHQ%3D%3D,1507068,220859
True Moment,The ARTISANS Beats,Two-Ply Tunes,237,https://prod-1.storage.jamendo.com/?trackid=1208442&format=mp32&from=KC%2FBvSa%2F7BeVM6JKNkSe8A%3D%3D%7CdZxF13YaUuZ5oQVuBR2GbA%3D%3D,1208442,145131
The Verge of Illusory Twilight,JT Bruce,The Dreamer's Paradox,527,https://prod-1.storage.jamendo.com/?trackid=24038&format=mp32&from=ixrvq6oRsoSUUv1cVT%2BBuA%3D%3D%7Ch4ZhVYOXUWAAS0CnMAjUGQ%3D%3D,24038,3317
Blue Field,mindthings,Resonance,201,https://prod-1.storage.jamendo.com/?trackid=423121&format=mp32&from=UzzkG1OPJxeErg%2BIUeK0uA%3D%3D%7C4%2FUZxraSyhWkRSUA2WyoZw%3D%3D,423121,51826
Bebe go,P Steve Officiel,Vision,177,https://prod-1.storage.jamendo.com/?trackid=1882912&format=mp32&from=uRjLRa7fEE65C9N7j0O%2B3Q%3D%3D%7Cn4G%2FlvFTTBvw9nqLWnPKbw%3D%3D,1882912,453642
Distance friend,Galdson,Roots,207,https://prod-1.storage.jamendo.com/?trackid=14017&format=mp32&from=KMeZitVujE4HhDnWjXFyMg%3D%3D%7C6OeBfzZUEB8NCD2l%2FfEdTA%3D%3D,14017,2007
i never do what you want,Lar Clobsay,I never do what you want,298,https://prod-1.storage.jamendo.com/?trackid=435886&format=mp32&from=%2FXUJMomGaesQIVeL1CqE3Q%3D%3D%7CQJGJfywak57e2NaC2ZsDLg%3D%3D,435886,52815
Pick me up,Black Ship,Pick me up,244,https://prod-1.storage.jamendo.com/?trackid=1352590&format=mp32&from=e22NlKs7LBW4%2BrVhHuwQ6w%3D%3D%7Cl4H9SpgJ96qiGYDNOahqDg%3D%3D,1352590,286900
Weekend,Hasenchat,Vocal House 7,335,https://prod-1.storage.jamendo.com/?trackid=1087437&format=mp32&from=n1qibJb21LOWFl9RFv0wug%3D%3D%7CtT6uObszj69WlcaxIn93lg%3D%3D,1087437,129641
Life By Proxy,JT Bruce,The Dreamer's Paradox,364,https://prod-1.storage.jamendo.com/?trackid=24039&format=mp32&from=EbBVvMr2C8WW3PX5VpnQhQ%3D%3D%7Ctt5JAN39IDh3S%2BWTk8DXbQ%3D%3D,24039,3317
Smile,Jasmine Jordan,Smile,212,https://prod-1.storage.jamendo.com/?trackid=1300140&format=mp32&from=xbHGT4T9VCAh2ExRj%2BVqDQ%3D%3D%7CYUoKPhXs3%2Fu1SX%2FzkOOBXw%3D%3D,1300140,154709
Mindcrawl,Professor Kliq,Community Service II,279,https://prod-1.storage.jamendo.com/?trackid=443377&format=mp32&from=tEElabnAYy4dlbQxfWizDA%3D%3D%7CEDWLGmRymDoHnczIQiA1ig%3D%3D,443377,53465
JekK  - Keep me Alive (After Lofi),JekK,On The Moon,164,https://prod-1.storage.jamendo.com/?trackid=1968662&format=mp32&from=3yVk80GJgFHKmaFaVsTORQ%3D%3D%7CvIdZqHwk%2Foxjz%2Bkq0KXE0g%3D%3D,1968662,493437
Better,Square a Saw,Better,159,https://prod-1.storage.jamendo.com/?trackid=1938879&format=mp32&from=59HGNv8VstkHZ%2BA6pJx1cw%3D%3D%7CGgKWsN4G5eCPfzs4zvkpWA%3D%3D,1938879,480080
Forever,Rob Costlow,Sophomore Jinx,308,https://prod-1.storage.jamendo.com/?trackid=5798&format=mp32&from=e1zWJXc%2BUpI3l4DI6eLiWg%3D%3D%7CJLI%2FNtS6ycrDtfu51xoMlQ%3D%3D,5798,889
Go,Josh Woodward,The Simple Life,226,https://prod-1.storage.jamendo.com/?trackid=162025&format=mp32&from=OQMBdCzg%2F5T3UjCjpsUDgg%3D%3D%7ChhJrjUaUXDML6AkA81soug%3D%3D,162025,23755
02 - Urban Slanging,Paolo Pavan,INSIDE,246,https://prod-1.storage.jamendo.com/?trackid=114772&format=mp32&from=Yn6JIDtNqZfLNImOThqzHA%3D%3D%7Ck7Zxj7HmlgwaWLBG6UiI0w%3D%3D,114772,15112
Find A Way,THE DLX,Find A Way,165,https://prod-1.storage.jamendo.com/?trackid=1791799&format=mp32&from=U21W6L%2Ba0MozvKPOVes4yQ%3D%3D%7CGV4874XHB73Fbr9IgNcKAw%3D%3D,1791799,289890
Perfume,Adult Only,Perfume,420,https://prod-1.storage.jamendo.com/?trackid=311483&format=mp32&from=M4%2BAPFzRKv7NS8bqDWYtGQ%3D%3D%7C6rnnMHqfwT09ppFQTdZ9Ww%3D%3D,311483,42179
Stars Of My Mind,mindthings,Above Everything,186,https://prod-1.storage.jamendo.com/?trackid=96718&format=mp32&from=gxy1sYCEeRwOTbu8H%2FAo%2FA%3D%3D%7CGFtSZwHAyXvjMwyDcLk8bw%3D%3D,96718,9958
Wearing Out,Katherine,Katherine EP,214,https://prod-1.storage.jamendo.com/?trackid=259288&format=mp32&from=bveATe6iA23esRtVE98aJA%3D%3D%7CyMUwUi90hryo6%2BMaBcDa6A%3D%3D,259288,37130
Respire ! (The dervish),Greg Baumont,Wood,302,https://prod-1.storage.jamendo.com/?trackid=2167&format=mp32&from=m2zjW3R%2FmyKjaPKS7YWOrQ%3D%3D%7CM8wr4DoqXeIOZgGCHisFQQ%3D%3D,2167,347
False Awakening,JT Bruce,The Dreamer's Paradox,352,https://prod-1.storage.jamendo.com/?trackid=24037&format=mp32&from=30zaRihu9npk6vHmf8E%2BdQ%3D%3D%7CdANKkfj2fe2SJllmeOnayg%3D%3D,24037,3317
"Nothing,With You",Smoking With Poets,"Nothing,With You",213,https://prod-1.storage.jamendo.com/?trackid=1945368&format=mp32&from=USixegtQqjIZHmoF4kEeSw%3D%3D%7CIjZ0SQWt4XBMSolqvb3efQ%3D%3D,1945368,482845
Pain of life,Drunksouls,On verra plus tard ...,220,https://prod-1.storage.jamendo.com/?trackid=6953&format=mp32&from=gXZhfqKm8ifuj0B8eOibpA%3D%3D%7C4fhhfQFt6rK6UEj1r7KK3w%3D%3D,6953,1052
Old times,Galdson,Roots,221,https://prod-1.storage.jamendo.com/?trackid=14014&format=mp32&from=TIKuZ%2F6oMAbqBwMR%2BtXmaA%3D%3D%7CWM34X1u2q%2FdImi3fVLKfKw%3D%3D,14014,2007
Night Train,Ocean Shiver,Night Train,286,https://prod-1.storage.jamendo.com/?trackid=1439915&format=mp32&from=tNMKH3D2JWoR%2BwdiR6krwQ%3D%3D%7CZxoGbn%2BKo0L7stVufPbkVQ%3D%3D,1439915,218740
Under My Red Carpet,The Morning Light,The Morning Light Project - Interface,220,https://prod-1.storage.jamendo.com/?trackid=793728&format=mp32&from=nktNcYzOqVnduTAoioF0bg%3D%3D%7CriioMHOryklvg%2BIM3D%2F6zQ%3D%3D,793728,93134
Lightin,Antony Raijekov,See U,186,https://prod-1.storage.jamendo.com/?trackid=25708&format=mp32&from=yp7jwtyodmsnGhfsGq30NQ%3D%3D%7C0MiLSvM2wQ9ogyxc9Zoikw%3D%3D,25708,3529
ON SALE,Golden Duck Orchestra,Golden Duck Orchestra 1st EP,220,https://prod-1.storage.jamendo.com/?trackid=1357553&format=mp32&from=nMJovWluB3kVwP1DCngkpw%3D%3D%7Cyn63J4GZTqTxGFpn9Elp%2Fg%3D%3D,1357553,159989
Sea Song,Alexander Blu,May,218,https://prod-1.storage.jamendo.com/?trackid=954&format=mp32&from=u5KXe6ho9AaYMR%2Fw4bGG4w%3D%3D%7CHL126%2FdXjGM14VmUwiIaRQ%3D%3D,954,149
Bliss,Rob Costlow,Sophomore Jinx,474,https://prod-1.storage.jamendo.com/?trackid=5797&format=mp32&from=Ux7YSNGm3Hwc1SehijWDbg%3D%3D%7CQ4lyyHX5Azm9POGklS0FQg%3D%3D,5797,889
On The Beach,Jonay,On The Beach,228,https://prod-1.storage.jamendo.com/?trackid=1107251&format=mp32&from=jj8dKzpk38bdzQGQGbtD2w%3D%3D%7C34eO%2FHakdAIsOso2phDXKA%3D%3D,1107251,132225
The Mind Split Asunder,JT Bruce,The Dreamer's Paradox,465,https://prod-1.storage.jamendo.com/?trackid=24041&format=mp32&from=ii4CcGjakWGV6iOuSjLxzg%3D%3D%7CSNmdHJSaUwURvL9WIqo5FQ%3D%3D,24041,3317
Supernova,Taras Stanin,Supernova,130,https://prod-1.storage.jamendo.com/?trackid=1926933&format=mp32&from=kRWrwnMbpxWuve5o5lnH8g%3D%3D%7CQ0Br74pNDnJuc9diN8Ad7A%3D%3D,1926933,475014
Why (Trance remix by Ilya Malyuev),Greg Baumont,Wood,293,https://prod-1.storage.jamendo.com/?trackid=2170&format=mp32&from=Lq8b%2BjspR2%2FkZrep8qt9Ug%3D%3D%7CNPzqhJrZZYvKQfoQyJmFtg%3D%3D,2170,347
Keep the Music Playing,sion,Re-Energise,125,https://prod-1.storage.jamendo.com/?trackid=45239&format=mp32&from=VkuKwUYXWa2eT2TKktYs8w%3D%3D%7C%2FmfGdxi89fPPzHoaq7q5oQ%3D%3D,45239,5417
Cloud Nine,Jeff Jacobs,Cloud Nine,279,https://prod-1.storage.jamendo.com/?trackid=1881376&format=mp32&from=TSBi9SxO7tSXjGGnRXFJHQ%3D%3D%7CezdwQn3k4UOIAnxHWpMsZQ%3D%3D,1881376,454993
Parasomnia,JT Bruce,The Dreamer's Paradox,367,https://prod-1.storage.jamendo.com/?trackid=24040&format=mp32&from=1CX3yF1aygaiA494d6HzNA%3D%3D%7CmVyCRJhZQ41hS13gyXATKg%3D%3D,24040,3317
Different Way,Antarhes,Breathin' Again,222,https://prod-1.storage.jamendo.com/?trackid=6177&format=mp32&from=dah26u30mYu26VJT5gsgBg%3D%3D%7Cb1catrzlvg%2FR3WDFeBsqxg%3D%3D,6177,953
Remind me,Elyes Landoulsi,My Perception,209,https://prod-1.storage.jamendo.com/?trackid=172326&format=mp32&from=Lw%2FSKpUHjUG5t4dfEXgWbA%3D%3D%7CZPXTaiGM5d%2BnRnyq8lXDvA%3D%3D,172326,25366
