"title","artist","album","duration_seconds","audio_url"
"Drum Story","Pufino","Electronic","120","https://data.freetouse.com/music/tracks/4b0e5836-596a-b937-fbd1-fdff19772f83/file/mp3/file.mp3"
"The One For You","Avanti","Electronic","182","https://data.freetouse.com/music/tracks/c2131658-1326-5399-e3ca-c53b7c9138c4/file/mp3/file.mp3"
"Shaman","Zambolino","Electronic","180","https://data.freetouse.com/music/tracks/adcfeff0-021c-497e-9996-eb98a0fb7103/file/mp3/file.mp3"
"Cool Rock","Pufino","Electronic","156","https://data.freetouse.com/music/tracks/18f8d8cc-1ec9-93c2-05b1-1e9b4761cfc4/file/mp3/file.mp3"
"Vacation","Aylex","Electronic","126","https://data.freetouse.com/music/tracks/5223c780-a092-7134-ddc4-70bd9977acd1/file/mp3/file.mp3"
"Tariro","Pufino","Electronic","139","https://data.freetouse.com/music/tracks/8ca850b2-2ef4-0384-155b-f1c47025ca67/file/mp3/file.mp3"
"Sunny Day","Aylex","Electronic","124","https://data.freetouse.com/music/tracks/be509499-4aa2-0a95-08a0-ca856003a884/file/mp3/file.mp3"
"Stay","Avanti","Electronic","156","https://data.freetouse.com/music/tracks/5da543df-819b-ae9a-f164-e7238ef39103/file/mp3/file.mp3"
"LOUD","Aylex","Electronic","113","https://data.freetouse.com/music/tracks/ac880653-91f8-0b0b-cd87-f0a48347a40e/file/mp3/file.mp3"
"Take Me Back","Walen","Electronic","156","https://data.freetouse.com/music/tracks/69e6fbdf-d537-2884-fda6-9a1ccfcaa035/file/mp3/file.mp3"
"Synergy","Aylex","Electronic","150","https://data.freetouse.com/music/tracks/e9df589f-1286-e430-d5a2-7acbfc9b3ffb/file/mp3/file.mp3"
"Dreamscape","Pufino","Electronic","165","https://data.freetouse.com/music/tracks/9c4669bd-79ee-f0e9-f317-ab09250d7efc/file/mp3/file.mp3"
"Stardust","Pufino","Electronic","138","https://data.freetouse.com/music/tracks/45d4d6cc-7622-cd6a-27fe-b69862540987/file/mp3/file.mp3"
"Echoes","Pufino","Electronic","172","https://data.freetouse.com/music/tracks/d29829d2-c1b6-d1a4-ee8c-098f11346fb6/file/mp3/file.mp3"
"Thief In The Night","Avanti","Electronic","216","https://data.freetouse.com/music/tracks/062913c9-b3ab-4387-6ba6-90884d7cdc79/file/mp3/file.mp3"
"Golden Hour","Walen","Electronic","162","https://data.freetouse.com/music/tracks/87e2d203-eee9-e504-66fb-9bec9cc372c7/file/mp3/file.mp3"
"These Days","Aylex","Electronic","127","https://data.freetouse.com/music/tracks/eb83a0e5-0d1d-5d3e-3721-a48d12209e96/file/mp3/file.mp3"
"Ride It","Chill Pulse","Electronic","128","https://data.freetouse.com/music/tracks/d6f53a8e-dbb2-136c-0683-a64f36bdbcbb/file/mp3/file.mp3"
"Warriors","Alegend","Soundtrack","192","https://data.freetouse.com/music/tracks/2d615b0e-d70f-40e0-978a-bde877ff977f/file/mp3/file.mp3"
"Wings of Freedom","Alegend","Electronic","126","https://data.freetouse.com/music/tracks/67e80b77-8bf2-4475-866b-eab66c48b178/file/mp3/file.mp3"
"Emotional Moments","Alegend","Electronic","164","https://data.freetouse.com/music/tracks/51a187dd-40b0-4c9d-9e07-60b30465d08d/file/mp3/file.mp3"
"Luxury","Pufino","Electronic","157","https://data.freetouse.com/music/tracks/e7963b02-a46e-6c51-19c6-75827ab80883/file/mp3/file.mp3"
"Braveheart","Aylex","Electronic","126","https://data.freetouse.com/music/tracks/650e051f-fc68-3219-1fc3-8c76066488dd/file/mp3/file.mp3"
"Ride Or Die","Avanti","Electronic","178","https://data.freetouse.com/music/tracks/b82bb236-3ed5-933b-457e-5ba90c6fbee2/file/mp3/file.mp3"
"Freshness","Aylex","Electronic","127","https://data.freetouse.com/music/tracks/b3169f65-06e7-9ac8-be71-b3525a179a4a/file/mp3/file.mp3"
"Daydreams","Pufino","Electronic","130","https://data.freetouse.com/music/tracks/87770436-20d0-93d8-491a-aea2d8af0821/file/mp3/file.mp3"
"Green Symphony","Lukrembo","Electronic","128","https://data.freetouse.com/music/tracks/babb673f-3b54-e5d2-cd62-64d88957d916/file/mp3/file.mp3"
"Pressure","Epic Spectrum","Electronic","153","https://data.freetouse.com/music/tracks/8a6596d6-e0a8-f20a-6aba-881d675b56d0/file/mp3/file.mp3"
"I Can Fly","Aylex","Electronic","137","https://data.freetouse.com/music/tracks/ed5b13b0-d960-bc9a-39f3-704cd86b175e/file/mp3/file.mp3"
"Happy","Avanti","Electronic","183","https://data.freetouse.com/music/tracks/b512eba1-f77b-fbda-9c35-6e02d4231012/file/mp3/file.mp3"
"familiar places","massobeats","Electronic","151","https://data.freetouse.com/music/tracks/3c26c8e7-3fab-4f83-6968-b3023aab714c/file/mp3/file.mp3"
"Looking Back","Chill Pulse","Electronic","151","https://data.freetouse.com/music/tracks/5dfdff9e-ad9c-3b28-9978-11b568dcdce0/file/mp3/file.mp3"
"Summer Sound","Aylex","Electronic","127","https://data.freetouse.com/music/tracks/2dac8b39-aa44-cb6c-24f4-351b8a18bf86/file/mp3/file.mp3"
"Antique","Pufino","Electronic","127","https://data.freetouse.com/music/tracks/13a49cfb-7f4d-96a6-1961-fd29b75ea2d5/file/mp3/file.mp3"
"Take That","VTEMO","Electronic","164","https://data.freetouse.com/music/tracks/7a467b4c-d107-d61c-aeeb-d7a29e2a26d3/file/mp3/file.mp3"
"Break Of Dawn","Avanti","Electronic","159","https://data.freetouse.com/music/tracks/c76c5b42-3e12-e70c-7b1b-f257420e0165/file/mp3/file.mp3"
"Overtaken","Epic Spectrum","Electronic","131","https://data.freetouse.com/music/tracks/96ef8816-7961-5006-c2a3-fb9d9a32b177/file/mp3/file.mp3"
"Legacy","Aylex","Electronic","120","https://data.freetouse.com/music/tracks/8c0c7b8e-fb04-09d1-d5ed-b527a0db803d/file/mp3/file.mp3"
"Avocado","Pufino","Electronic","168","https://data.freetouse.com/music/tracks/9330b222-e965-4f35-ef42-188e002aabd6/file/mp3/file.mp3"
"Umbrella","Moavii","Electronic","120","https://data.freetouse.com/music/tracks/822c7f80-232a-9dde-98a0-56e66e07fc92/file/mp3/file.mp3"
"Guns N Roses","Avanti","Electronic","155","https://data.freetouse.com/music/tracks/33bb009e-39c6-823c-4937-0d004a96b3d5/file/mp3/file.mp3"
"City Lights","Moavii","Electronic","174","https://data.freetouse.com/music/tracks/986319e0-3ac7-6123-f794-ca60da968aa8/file/mp3/file.mp3"
"Lux","Zambolino","Electronic","259","https://data.freetouse.com/music/tracks/171d5765-b546-4162-8110-a19c329da453/file/mp3/file.mp3"
"Sprinkles","Moavii","Electronic","120","https://data.freetouse.com/music/tracks/8ff6b09a-e811-6cac-97f6-148db451b7a0/file/mp3/file.mp3"
"Sleepless","Moavii","Electronic","173","https://data.freetouse.com/music/tracks/99b0de4d-49a1-ba52-4f78-ac20cb0c57e3/file/mp3/file.mp3"
"Guardians","Aylex","Electronic","168","https://data.freetouse.com/music/tracks/bf73e6a4-b86f-c568-b077-f7aa237cf769/file/mp3/file.mp3"
"Too Late","Moavii","Easy Listening","106","https://data.freetouse.com/music/tracks/eecb9480-d113-9306-c82f-53c571d6c517/file/mp3/file.mp3"
"Aura","Sunova","Electronic","139","https://data.freetouse.com/music/tracks/8a93d279-9cbf-0b10-3672-b29654708cba/file/mp3/file.mp3"
"Summertide","Moavii","Electronic","174","https://data.freetouse.com/music/tracks/3b51a997-3c4d-0db6-43df-35befe757eb3/file/mp3/file.mp3"
"Arrival","Aylex","Electronic","113","https://data.freetouse.com/music/tracks/3bee4740-db28-6987-02b0-39a49235b034/file/mp3/file.mp3"
"daydream","massobeats","Electronic","175","https://data.freetouse.com/music/tracks/e6207929-3a45-ea7a-9f63-5b3e3917f7dd/file/mp3/file.mp3"
"Adventure","Moavii","Electronic","195","https://data.freetouse.com/music/tracks/18d05342-e857-0df7-e09c-12cec5bbcb79/file/mp3/file.mp3"
"Just a Dream","Filo Starquez","Electronic","131","https://data.freetouse.com/music/tracks/794990e3-6962-f42b-092b-ceebd62d3069/file/mp3/file.mp3"
"Wayfarer","Epic Spectrum","Electronic","86","https://data.freetouse.com/music/tracks/4f9f0cf7-429c-d786-a30c-0d54bc3bcd8a/file/mp3/file.mp3"
"Beach","Sunova","Electronic","149","https://data.freetouse.com/music/tracks/33d25466-d8c0-be57-e18c-19888b562092/file/mp3/file.mp3"
"Guava","HiLau, tubebackr","Electronic","228","https://data.freetouse.com/music/tracks/59da573d-fcc9-4aae-8fd5-fc991182a099/file/mp3/file.mp3"
"Fallen Kingdom","Epic Spectrum","Electronic","125","https://data.freetouse.com/music/tracks/0139921c-9c35-7dc9-7f1d-d45dd8dc6e4b/file/mp3/file.mp3"
"Loving","Pufino","Electronic","111","https://data.freetouse.com/music/tracks/02ce0504-a082-5ebf-b6a2-fbe4c0a6d669/file/mp3/file.mp3"
"Nervous","Pufino","Electronic","67","https://data.freetouse.com/music/tracks/a4ad2edc-4bac-b633-2493-7b810e47e3cb/file/mp3/file.mp3"
"Relief","Pufino","Electronic","230","https://data.freetouse.com/music/tracks/887fc75e-4a08-e5a7-5c0a-d91856268c82/file/mp3/file.mp3"
"Glamorous","Pufino","Electronic","139","https://data.freetouse.com/music/tracks/24ae4e5b-aeb4-1985-4439-a55a05f358e8/file/mp3/file.mp3"
"Move","AgusAlvarez, Sunova","Electronic","160","https://data.freetouse.com/music/tracks/f338707e-1261-bd5c-211c-ef5b110da5a2/file/mp3/file.mp3"
"Mood","Sunova","Electronic","145","https://data.freetouse.com/music/tracks/6ecf8bdf-8b03-c473-3644-e111d3e80095/file/mp3/file.mp3"
"Recovery","Pufino","Electronic","104","https://data.freetouse.com/music/tracks/0e162c5d-76f4-2c45-33de-8f7ffc177c7c/file/mp3/file.mp3"
"Ethereum","Pufino","Electronic","182","https://data.freetouse.com/music/tracks/2c7112d4-8fc9-5623-dec6-259087de6eb2/file/mp3/file.mp3"
"Rogue","Pufino","Electronic","134","https://data.freetouse.com/music/tracks/fbd410e0-b66c-6b09-680c-662b584ca663/file/mp3/file.mp3"
"Serenade","Pufino","Electronic","111","https://data.freetouse.com/music/tracks/b0f03a9e-713a-308b-54b7-c9af41cc0a80/file/mp3/file.mp3"
"Syndicate","Pufino","Electronic","175","https://data.freetouse.com/music/tracks/a7066bba-d63f-4145-2ba7-56e7e4476d50/file/mp3/file.mp3"
"Lucifer","Pufino","Electronic","168","https://data.freetouse.com/music/tracks/17e59520-cfa0-b56e-810c-b5bb7fbe52ee/file/mp3/file.mp3"
"Knockturnal","Pufino","Electronic","123","https://data.freetouse.com/music/tracks/ca20be48-1e75-efda-5b62-06daa1ef40f2/file/mp3/file.mp3"
"ESTD","Pufino","Electronic","169","https://data.freetouse.com/music/tracks/e5bc1b26-534c-dc42-3ed4-9c0ade318b3d/file/mp3/file.mp3"
"Journey","AgusAlvarez, Sunova","Electronic","231","https://data.freetouse.com/music/tracks/1cb43a13-d0a3-7df7-0d53-dc6eb774c212/file/mp3/file.mp3"
"Fun and Catchy","Aylex","Electronic","129","https://data.freetouse.com/music/tracks/033c56f1-eeb5-110c-aac8-8019729833e4/file/mp3/file.mp3"
"Medieval Village","Walen","Electronic","132","https://data.freetouse.com/music/tracks/706f027e-a5f1-dda5-b9fc-a36a40d66edf/file/mp3/file.mp3"
"Destiny","Aylex","Electronic","150","https://data.freetouse.com/music/tracks/35870ebd-5735-4685-2e55-dd095498bdd9/file/mp3/file.mp3"
"Lonely Samurai","Walen","Electronic","148","https://data.freetouse.com/music/tracks/ec910786-00fa-aac6-491b-2aafc13e3788/file/mp3/file.mp3"
"Tension","Epic Spectrum","Electronic","131","https://data.freetouse.com/music/tracks/7fb8d735-bae2-6e24-3892-686225a1babd/file/mp3/file.mp3"
"Event","Aylex","Electronic","146","https://data.freetouse.com/music/tracks/76e8e1d5-4991-0975-ebae-27600f02c295/file/mp3/file.mp3"
"Bali","Walen","Electronic","157","https://data.freetouse.com/music/tracks/6b59c31c-6ee4-6de7-0fb3-023f19f310f7/file/mp3/file.mp3"
"Heroes","Sunova","Electronic","163","https://data.freetouse.com/music/tracks/6d348686-f7cd-6473-10a8-27fcf21cf4e3/file/mp3/file.mp3"
"Growing Older","Epic Spectrum","Electronic","80","https://data.freetouse.com/music/tracks/b88aa103-2768-acb9-ab06-d2f8848efd48/file/mp3/file.mp3"
"Snake Charmer","Walen","Electronic","120","https://data.freetouse.com/music/tracks/c2815e5b-def2-77b1-eef1-bc2167e67d85/file/mp3/file.mp3"
"gingersweet","massobeats","Electronic","156","https://data.freetouse.com/music/tracks/07eb4398-8c28-b1e9-64b1-ea2dafa2af6f/file/mp3/file.mp3"
"Next Level","VTEMO","Electronic","153","https://data.freetouse.com/music/tracks/708b427a-3a0d-2022-2c07-326840c5cf03/file/mp3/file.mp3"
"Freedom Motivation","Walen","Electronic","126","https://data.freetouse.com/music/tracks/fd81c4fa-7070-ae39-9adf-918f487162c9/file/mp3/file.mp3"
"Spaceship","Lukrembo","Electronic","159","https://data.freetouse.com/music/tracks/05b697d3-150a-dfbd-94ff-044d790b070a/file/mp3/file.mp3"
"Ascend","Epic Spectrum","Electronic","106","https://data.freetouse.com/music/tracks/77eb7eed-1342-ee02-b7ac-5223bee955a1/file/mp3/file.mp3"
"Romantic Love","Walen","Electronic","104","https://data.freetouse.com/music/tracks/7d3d9881-50a2-f992-1ae5-286951ababa7/file/mp3/file.mp3"
"Palms","Sunova","Electronic","180","https://data.freetouse.com/music/tracks/c14133a7-f73a-1904-61ec-de62959a175b/file/mp3/file.mp3"
"Flowering","Epic Spectrum","Electronic","128","https://data.freetouse.com/music/tracks/f6775560-9590-4a13-1f65-7943df2a5160/file/mp3/file.mp3"
"Road Trip","HiLau","Electronic","189","https://data.freetouse.com/music/tracks/125e2579-dfd1-498c-bb12-e02dd3c0cfe4/file/mp3/file.mp3"
"Restaurant Groove","Walen","Electronic","133","https://data.freetouse.com/music/tracks/01840d16-209b-d939-6333-36bfbf0546a1/file/mp3/file.mp3"
"Firefly","Chill Pulse","Electronic","103","https://data.freetouse.com/music/tracks/51be0252-6e72-3cd4-454d-706f983e4cb0/file/mp3/file.mp3"
"Heroes","VTEMO","Electronic","227","https://data.freetouse.com/music/tracks/78aa41e5-7ea1-f719-4c4d-7ac8be542019/file/mp3/file.mp3"
"Rainbow","Sunova","Electronic","149","https://data.freetouse.com/music/tracks/4ff74d77-71b1-d66d-6d5a-eb3c33717889/file/mp3/file.mp3"
"Timeless","Epic Spectrum","Electronic","120","https://data.freetouse.com/music/tracks/70a9e65c-1d42-399e-a065-d05d3fe41896/file/mp3/file.mp3"
"Sunset Guitar","Walen","Electronic","142","https://data.freetouse.com/music/tracks/14ee4879-dbfc-de63-c2c6-2b4ed60f25a7/file/mp3/file.mp3"
"Nebula","Zambolino","Electronic","293","https://data.freetouse.com/music/tracks/5e741a20-879c-4350-a436-68fac2fccc19/file/mp3/file.mp3"
"Waking Up","Ocean Bloom","Electronic","134","https://data.freetouse.com/music/tracks/89aeef2e-fe4c-b14f-a5a8-59c4046cb926/file/mp3/file.mp3"
"Apple Tree","Lukrembo","Electronic","174","https://data.freetouse.com/music/tracks/3e636a48-05ff-96aa-1f68-afa3cfb0ddeb/file/mp3/file.mp3"
"Summer Memories","Walen","Electronic","143","https://data.freetouse.com/music/tracks/cc8a2cd7-2e24-910c-39c7-0ced8a6d3ac3/file/mp3/file.mp3"
"Vinyl Junkie","Tetuano","Electronic","144","https://data.freetouse.com/music/tracks/24858bff-dd3a-ead1-d930-01f869c9868e/file/mp3/file.mp3"
"By My Side","Epic Spectrum","Electronic","125","https://data.freetouse.com/music/tracks/32397cf6-dee2-52ce-e633-57a28d3f8a04/file/mp3/file.mp3"
"Playful","Chill Pulse","Electronic","152","https://data.freetouse.com/music/tracks/bc3ce43a-6c19-60f5-b6cd-a9b781140f99/file/mp3/file.mp3"
"Ibiza Vibes","Walen","Electronic","131","https://data.freetouse.com/music/tracks/4c33c998-e04a-13a0-7345-b7bcd15493c1/file/mp3/file.mp3"
"Sun","Sunova","Electronic","190","https://data.freetouse.com/music/tracks/f820f095-189b-f144-0c2a-ed6f21054404/file/mp3/file.mp3"
"Thinking Of Me","Avanti","Electronic","186","https://data.freetouse.com/music/tracks/82bfb12c-6a14-8453-ff44-09076a6404ff/file/mp3/file.mp3"
"All Night","Burgundy","Electronic","130","https://data.freetouse.com/music/tracks/f79f8ab3-c7c8-f05d-3c41-e540470d5ee6/file/mp3/file.mp3"
"Dance of the Seas","Ocean Bloom","Electronic","106","https://data.freetouse.com/music/tracks/30c83dd5-0c9e-dbfe-3a85-c941bdc8c2e5/file/mp3/file.mp3"
"Temptations","Epic Spectrum","Electronic","196","https://data.freetouse.com/music/tracks/7a0fcaf4-adb3-61b7-355c-5f818ac859ed/file/mp3/file.mp3"
"Oasis","Walen","Electronic","157","https://data.freetouse.com/music/tracks/27f029b4-f1bf-d2a2-691e-ed40c6353478/file/mp3/file.mp3"
"Fast Lane","tubebackr","Electronic","203","https://data.freetouse.com/music/tracks/06132bd2-c544-8148-12d4-0d7e1f4e8fd0/file/mp3/file.mp3"
"The Island","Avanti","Electronic","167","https://data.freetouse.com/music/tracks/ee2397c4-c4cd-b48f-9402-1fd493c8d948/file/mp3/file.mp3"
"Respite","Chill Pulse","Electronic","246","https://data.freetouse.com/music/tracks/b1bbae7d-9daf-71b9-699b-41a6505f4b7e/file/mp3/file.mp3"
"Refresh","Aylex","Electronic","134","https://data.freetouse.com/music/tracks/71afbac7-591d-fe5b-6747-495d34520620/file/mp3/file.mp3"
"When Tomorrow Comes","Epic Spectrum","Electronic","107","https://data.freetouse.com/music/tracks/94c59ac5-d4b8-8dec-c706-1d5ef7aa8adb/file/mp3/file.mp3"
"Supersonic","Burgundy","Electronic","127","https://data.freetouse.com/music/tracks/16ea1f05-33cb-2347-00d4-238a1d8b189c/file/mp3/file.mp3"
"Surfing","Zambolino","Electronic","61","https://data.freetouse.com/music/tracks/80f083b1-cc7f-46ff-881b-5d8612241fde/file/mp3/file.mp3"
"Sunshine","Sunova","Electronic","157","https://data.freetouse.com/music/tracks/38b6fc32-ccf1-f548-ebec-8fb4f9cfb440/file/mp3/file.mp3"
"Beach Bum","shandr","Electronic","181","https://data.freetouse.com/music/tracks/40c5370b-0341-722d-e275-74f6720056c2/file/mp3/file.mp3"
"Amazing Day","Aylex","Electronic","109","https://data.freetouse.com/music/tracks/4d6a31ed-1514-d020-abb5-4ff05f8c4708/file/mp3/file.mp3"
"Wandering","Epic Spectrum","Electronic","154","https://data.freetouse.com/music/tracks/3b50d9e7-9d1e-942b-f735-fe699531815c/file/mp3/file.mp3"
"Chance Of Sunshine","Avanti","Electronic","112","https://data.freetouse.com/music/tracks/0a80a13a-ae3f-07ee-db59-86262d96dcf7/file/mp3/file.mp3"
"Drop It","Aylex","Electronic","172","https://data.freetouse.com/music/tracks/9f2aa749-2e5c-7156-0be6-02b5e2d9949f/file/mp3/file.mp3"
"Deep Thoughts","Moavii","Electronic","120","https://data.freetouse.com/music/tracks/804f43dc-eb28-b5fc-23fa-8f67db48d384/file/mp3/file.mp3"
"Wooden Table","Lukrembo","Electronic","149","https://data.freetouse.com/music/tracks/2e3f9b1a-9323-75b1-8f2c-ba0b774acba7/file/mp3/file.mp3"
"Long Road Home","Epic Spectrum","Electronic","114","https://data.freetouse.com/music/tracks/32aead48-d409-8755-3b19-ea70803e6b13/file/mp3/file.mp3"
"Been Waiting","tubebackr, Tetuano","Electronic","226","https://data.freetouse.com/music/tracks/e63c1269-9f12-a115-f77e-d47e33f075b7/file/mp3/file.mp3"
"Trending","Aylex","Electronic","113","https://data.freetouse.com/music/tracks/923dc424-6b9f-c2ca-6205-8b057640ba22/file/mp3/file.mp3"
"Midnight Bliss","Moavii","Electronic","120","https://data.freetouse.com/music/tracks/5c557a87-b788-3f09-ada6-20a480e2502a/file/mp3/file.mp3"
"Dreams of the Future","Moavii","Electronic","137","https://data.freetouse.com/music/tracks/d5093bb6-c235-fc21-f3e7-f127cfb7f7a1/file/mp3/file.mp3"
"Streetview","Moavii","Electronic","122","https://data.freetouse.com/music/tracks/30b86e8e-0fcf-b68e-08b9-a94789186a90/file/mp3/file.mp3"
"Fool 4 You","Avanti","Electronic","141","https://data.freetouse.com/music/tracks/5697104d-3b8c-9440-0ac6-0e78782c71ef/file/mp3/file.mp3"
"Successful","Aylex","Electronic","166","https://data.freetouse.com/music/tracks/54d46c91-9ed5-6620-8f1e-b4ee264bc228/file/mp3/file.mp3"
"Warm Cup of Coffe","Moavii","Electronic","116","https://data.freetouse.com/music/tracks/d3c93e78-d827-8bc6-ce02-8441a0d886d3/file/mp3/file.mp3"
"Sunbeams","Moavii","Electronic","127","https://data.freetouse.com/music/tracks/7d1e6aaf-f28c-e998-02fa-a81b8dc3a307/file/mp3/file.mp3"
"Downfall","Epic Spectrum","Electronic","76","https://data.freetouse.com/music/tracks/be2955d4-6bd5-22e5-bda9-2f223e50f906/file/mp3/file.mp3"
"Feelings","Ocean Bloom","Electronic","167","https://data.freetouse.com/music/tracks/360d3763-ddd7-3278-e89a-7eb43dcdbaee/file/mp3/file.mp3"
"Greece","Moavii","Electronic","121","https://data.freetouse.com/music/tracks/3ac7e5f0-18ce-f096-760b-c495458f4c60/file/mp3/file.mp3"
"Brand","Aylex","Electronic","137","https://data.freetouse.com/music/tracks/3e0e95db-e341-5589-8fe4-1211ad00b35d/file/mp3/file.mp3"
"Oveza","Moavii","Electronic","136","https://data.freetouse.com/music/tracks/90e167d4-502c-218b-e411-5a95ee83a857/file/mp3/file.mp3"
"Big Waves","Avanti","Electronic","185","https://data.freetouse.com/music/tracks/ead525bd-ea89-e354-1b51-e3834dcd24e3/file/mp3/file.mp3"
"Like You","Moavii","Electronic","123","https://data.freetouse.com/music/tracks/3b15a174-795f-8815-f620-ec9c756e433a/file/mp3/file.mp3"
"Wallflower","Epic Spectrum","Electronic","106","https://data.freetouse.com/music/tracks/c5169269-9c67-9dbe-22c5-226790361349/file/mp3/file.mp3"
"Rainy Day","Chill Pulse","Electronic","111","https://data.freetouse.com/music/tracks/fda176af-8cc3-60f9-9d81-9f2ab9784af3/file/mp3/file.mp3"
"Lets Go","Moavii","Electronic","112","https://data.freetouse.com/music/tracks/bbe8afe7-e4ca-fa78-5571-621d1d8baaec/file/mp3/file.mp3"
"swing","massobeats","Electronic","141","https://data.freetouse.com/music/tracks/a6aadf90-330f-1f9b-edd8-ca3a01753d87/file/mp3/file.mp3"
"Paradise Palms","Moavii","Electronic","143","https://data.freetouse.com/music/tracks/28fb96a3-0b70-a45f-f009-ffb49e54ad77/file/mp3/file.mp3"
"Seller","Aylex","Electronic","118","https://data.freetouse.com/music/tracks/fd429366-9232-0aa5-eba9-353485786df0/file/mp3/file.mp3"
"Night Drive","Walen","Electronic","138","https://data.freetouse.com/music/tracks/472fc995-d3d1-0434-aede-b570af377a8f/file/mp3/file.mp3"
"Bon Aleè","Moavii","Electronic","127","https://data.freetouse.com/music/tracks/185fed25-e4b6-7b77-750f-e0ae555b95be/file/mp3/file.mp3"
"Sweetest Love","Avanti","Electronic","169","https://data.freetouse.com/music/tracks/cb1d6a8c-1f46-d0ec-60e7-3c5e821de6fc/file/mp3/file.mp3"
"Woali","Moavii","Electronic","131","https://data.freetouse.com/music/tracks/90df396d-86b3-274a-8c6e-27a17e1e5f42/file/mp3/file.mp3"
"Futuristic","Aylex","Electronic","144","https://data.freetouse.com/music/tracks/983e2d81-11d8-a819-cf44-9eb3e3d6569b/file/mp3/file.mp3"
"Flower Cup","Lukrembo","Electronic","176","https://data.freetouse.com/music/tracks/07ce4507-fa07-341e-4cd3-6acc0d0ff912/file/mp3/file.mp3"
"Force","Damtaro","Electronic","147","https://data.freetouse.com/music/tracks/ce9f9792-14ad-2814-0f92-af8719688011/file/mp3/file.mp3"
"Social Network","Aylex","Electronic","150","https://data.freetouse.com/music/tracks/6ee5ae67-e4f9-a203-83f6-182e8c088e14/file/mp3/file.mp3"
"Without You","Avanti","Electronic","188","https://data.freetouse.com/music/tracks/ac4a23c2-87d2-a854-53a0-1a4aed9467ce/file/mp3/file.mp3"
"Winter Wind","Epic Spectrum","Electronic","118","https://data.freetouse.com/music/tracks/c9245f7a-185b-27e0-6692-80095cc0a0bb/file/mp3/file.mp3"
"Rave","Walen","Electronic","122","https://data.freetouse.com/music/tracks/a8f2adc0-657d-5714-c776-c037d243a3b1/file/mp3/file.mp3"
"AI Technology","Aylex","Electronic","138","https://data.freetouse.com/music/tracks/8d9fd8f2-2306-7a3c-1da3-d9775a999dd8/file/mp3/file.mp3"
"Loving You","Avanti","Electronic","166","https://data.freetouse.com/music/tracks/ad011d08-b5a5-0009-0393-be7025967508/file/mp3/file.mp3"
"Good Days","Aylex","Electronic","119","https://data.freetouse.com/music/tracks/7576094e-6000-f551-08b6-85e9111cf4f0/file/mp3/file.mp3"
"Aftermath","Epic Spectrum","Electronic","133","https://data.freetouse.com/music/tracks/7adf492c-a9f1-ab02-5d44-ef8b9200bf8f/file/mp3/file.mp3"
"Hold You","AgusAlvarez, Waesto","Electronic","154","https://data.freetouse.com/music/tracks/670c3da6-0135-887a-2984-ae90b756bd1b/file/mp3/file.mp3"
"Driving","Avanti","Electronic","161","https://data.freetouse.com/music/tracks/f0884001-254e-ba1b-1487-d39b87d40552/file/mp3/file.mp3"
"Growth","Ocean Bloom","Electronic","111","https://data.freetouse.com/music/tracks/26a9f7c7-e964-8366-f267-b9f0123fde76/file/mp3/file.mp3"
"Take It Easy","Nebulite","Electronic","171","https://data.freetouse.com/music/tracks/ca6ee5f0-4f28-8554-f32d-9fbc95915c5d/file/mp3/file.mp3"
"Distant River","Epic Spectrum","Electronic","107","https://data.freetouse.com/music/tracks/b0051873-c401-bf1c-1933-6b14a8386eed/file/mp3/file.mp3"
"Gloomy Morning","Chill Pulse","Electronic","116","https://data.freetouse.com/music/tracks/cd1dab3b-38a9-75fa-fda7-8f2ec9ed6b44/file/mp3/file.mp3"
"Vlogs","Aylex","Electronic","89","https://data.freetouse.com/music/tracks/68fe7ce3-7689-3b31-2399-0fe1ae3de2c2/file/mp3/file.mp3"
"Forward","Damtaro","Electronic","200","https://data.freetouse.com/music/tracks/05e1f8c6-7bce-50d3-3e36-35beb18d997a/file/mp3/file.mp3"
"Waterfall","Filo Starquez","Electronic","161","https://data.freetouse.com/music/tracks/740c14f1-f660-952f-cf8e-0c58c25916ab/file/mp3/file.mp3"
"Last Chance","Waesto","Electronic","141","https://data.freetouse.com/music/tracks/da48f9a9-d852-2730-cca3-16d7d9b14c06/file/mp3/file.mp3"
"Spring Wind","Ocean Bloom","Electronic","137","https://data.freetouse.com/music/tracks/2213531e-5a01-ea26-c556-df37b0b2e745/file/mp3/file.mp3"
"Engineering","Aylex","Electronic","126","https://data.freetouse.com/music/tracks/9d2d8a9a-f277-8f62-0258-bca81a758be7/file/mp3/file.mp3"
"1998","Nebulite","Electronic","118","https://data.freetouse.com/music/tracks/8be47368-883c-d9d1-953c-f0e6a3991b95/file/mp3/file.mp3"
"Blast","Aylex","Electronic","111","https://data.freetouse.com/music/tracks/67bf868c-e469-b259-cd45-adcc9fcd895d/file/mp3/file.mp3"
"Hope","AgusAlvarez, Waesto","Electronic","140","https://data.freetouse.com/music/tracks/dfe4be50-953a-24e1-62ca-b7959ceaf604/file/mp3/file.mp3"
"Tropical Ukulele","Aylex","Electronic","113","https://data.freetouse.com/music/tracks/29cd5815-a8dd-7ed7-55cf-0721f9bcfa75/file/mp3/file.mp3"
"Digital","Aylex","Electronic","142","https://data.freetouse.com/music/tracks/d8443b05-06fe-d709-c9b5-a3280f86ea56/file/mp3/file.mp3"
